customer_id,first_name,last_name,gender,age,city
C2976,Franklin,Melton,Male,36,Liverpool
C2977,Miranda,Pollard,Female,31,Sheffield
C2978,Harold,Whitaker,Male,45,Nottingham
C2979,Daniela,Stanton,Female,38,Leicester
C2980,Spencer,Lang,Male,25,Cardiff
C2981,Joyce,Becker,Female,33,London
C2982,Colton,Briggs,Male,30,Manchester
C2983,Marissa,Shea,Female,42,Birmingham
C2984,Reid,Conway,Male,21,Leeds
C2985,Amber,Potts,Female,28,Bristol
C2986,Mitchell,Glass,Male,34,Liverpool
C2987,Selena,Hoover,Female,29,Sheffield
C2988,Arthur,McNeil,Male,47,Nottingham
C2989,Daniela,Stokes,Female,36,Leicester
C2990,Harvey,Wilkins,Male,27,Cardiff
C2991,Alison,Walsh,Female,34,London
C2992,Reuben,Farley,Male,29,Manchester
C2993,Melody,Hooper,Female,41,Birmingham
C2994,Jayden,Reynolds,Male,23,Leeds
C2995,Rowan,Small,Female,27,Bristol
C2996,Clayton,Melton,Male,36,Liverpool
C2997,Eliana,Pollard,Female,31,Sheffield
C2998,Gerald,Whitaker,Male,45,Nottingham
C2999,Marina,Stanton,Female,38,Leicester
C3000,Travis,Lang,Male,25,Cardiff
